danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.612,0.58,0,-8.572,0,0.0419,0.525,0.000414,0.26,0.534,130.045,audio_features,0KRYCBwIpWYFNrXOmXbyUh,spotify:track:0KRYCBwIpWYFNrXOmXbyUh,https://api.spotify.com/v1/tracks/0KRYCBwIpWYFNrXOmXbyUh,https://api.spotify.com/v1/audio-analysis/0KRYCBwIpWYFNrXOmXbyUh,239560,4
0.694,0.494,10,-11.953,0,0.0384,0.0265,0.661,0.0917,0.217,105.085,audio_features,4O9b0KbXk330f1kYi8MbzD,spotify:track:4O9b0KbXk330f1kYi8MbzD,https://api.spotify.com/v1/tracks/4O9b0KbXk330f1kYi8MbzD,https://api.spotify.com/v1/audio-analysis/4O9b0KbXk330f1kYi8MbzD,134702,4
0.78,0.361,0,-6.942,1,0.048,0.75,7.14e-06,0.108,0.163,139.902,audio_features,4pfrrhvplbJZAIsfosGWQP,spotify:track:4pfrrhvplbJZAIsfosGWQP,https://api.spotify.com/v1/tracks/4pfrrhvplbJZAIsfosGWQP,https://api.spotify.com/v1/audio-analysis/4pfrrhvplbJZAIsfosGWQP,210240,4
0.551,0.816,3,-6.065,0,0.314,0.353,0.0385,0.208,0.655,88.153,audio_features,7z6hIVIjhwFdMUke3HzeE9,spotify:track:7z6hIVIjhwFdMUke3HzeE9,https://api.spotify.com/v1/tracks/7z6hIVIjhwFdMUke3HzeE9,https://api.spotify.com/v1/audio-analysis/7z6hIVIjhwFdMUke3HzeE9,128920,4
0.456,0.265,0,-10.663,1,0.0328,0.814,0.0,0.0679,0.112,129.947,audio_features,5P2bHCDM2tsgIaYWsZMhu5,spotify:track:5P2bHCDM2tsgIaYWsZMhu5,https://api.spotify.com/v1/tracks/5P2bHCDM2tsgIaYWsZMhu5,https://api.spotify.com/v1/audio-analysis/5P2bHCDM2tsgIaYWsZMhu5,255893,4
0.94,0.532,3,-6.342,1,0.165,0.305,8.51e-05,0.0922,0.697,99.912,audio_features,06wOut87iK9XVI0ltBNibB,spotify:track:06wOut87iK9XVI0ltBNibB,https://api.spotify.com/v1/tracks/06wOut87iK9XVI0ltBNibB,https://api.spotify.com/v1/audio-analysis/06wOut87iK9XVI0ltBNibB,117400,4
0.647,0.272,5,-12.906,1,0.0916,0.918,1.73e-05,0.0918,0.339,150.044,audio_features,7MbT4I8qGntX4fMdqMQgke,spotify:track:7MbT4I8qGntX4fMdqMQgke,https://api.spotify.com/v1/tracks/7MbT4I8qGntX4fMdqMQgke,https://api.spotify.com/v1/audio-analysis/7MbT4I8qGntX4fMdqMQgke,234000,4
0.572,0.558,2,-9.285,0,0.0296,0.354,0.957,0.131,0.682,104.368,audio_features,53Pn6rxxFaDmlVf5HTALyy,spotify:track:53Pn6rxxFaDmlVf5HTALyy,https://api.spotify.com/v1/tracks/53Pn6rxxFaDmlVf5HTALyy,https://api.spotify.com/v1/audio-analysis/53Pn6rxxFaDmlVf5HTALyy,160772,3
0.592,0.699,3,-8.995,1,0.0471,0.655,1.68e-05,0.114,0.506,141.916,audio_features,2QDyYdZyhlP2fp79KZX8Bi,spotify:track:2QDyYdZyhlP2fp79KZX8Bi,https://api.spotify.com/v1/tracks/2QDyYdZyhlP2fp79KZX8Bi,https://api.spotify.com/v1/audio-analysis/2QDyYdZyhlP2fp79KZX8Bi,237258,4
0.464,0.76,5,-10.792,1,0.0294,0.266,0.794,0.142,0.341,114.997,audio_features,401pp3i4Cvth63rXH8ZLXO,spotify:track:401pp3i4Cvth63rXH8ZLXO,https://api.spotify.com/v1/tracks/401pp3i4Cvth63rXH8ZLXO,https://api.spotify.com/v1/audio-analysis/401pp3i4Cvth63rXH8ZLXO,171703,4
0.387,0.634,5,-9.222,1,0.0363,0.553,6.93e-05,0.0931,0.42,89.567,audio_features,6nK2pIKFcRc5frrZKHgsiT,spotify:track:6nK2pIKFcRc5frrZKHgsiT,https://api.spotify.com/v1/tracks/6nK2pIKFcRc5frrZKHgsiT,https://api.spotify.com/v1/audio-analysis/6nK2pIKFcRc5frrZKHgsiT,261920,4
0.648,0.854,5,-4.272,1,0.0287,0.0136,0.866,0.235,0.694,120.005,audio_features,0Sig6ts84jKdLGMg36EIrd,spotify:track:0Sig6ts84jKdLGMg36EIrd,https://api.spotify.com/v1/tracks/0Sig6ts84jKdLGMg36EIrd,https://api.spotify.com/v1/audio-analysis/0Sig6ts84jKdLGMg36EIrd,132885,4
0.511,0.478,9,-9.837,1,0.0322,0.312,2.3e-05,0.147,0.408,135.882,audio_features,7cm50Lw03k6VvRauJtkyTj,spotify:track:7cm50Lw03k6VvRauJtkyTj,https://api.spotify.com/v1/tracks/7cm50Lw03k6VvRauJtkyTj,https://api.spotify.com/v1/audio-analysis/7cm50Lw03k6VvRauJtkyTj,195107,4
0.516,0.174,0,-13.625,0,0.0479,0.899,0.000835,0.114,0.185,119.993,audio_features,32GGf1OZvLSDsDDVD4TwCM,spotify:track:32GGf1OZvLSDsDDVD4TwCM,https://api.spotify.com/v1/tracks/32GGf1OZvLSDsDDVD4TwCM,https://api.spotify.com/v1/audio-analysis/32GGf1OZvLSDsDDVD4TwCM,254400,4
0.313,0.258,2,-11.532,1,0.0383,0.842,1.3e-06,0.0948,0.268,179.947,audio_features,0eFQWVz0qIxDOvhLpZ40P7,spotify:track:0eFQWVz0qIxDOvhLpZ40P7,https://api.spotify.com/v1/tracks/0eFQWVz0qIxDOvhLpZ40P7,https://api.spotify.com/v1/audio-analysis/0eFQWVz0qIxDOvhLpZ40P7,211813,4
0.662,0.512,10,-10.19,0,0.921,0.858,0.0,0.415,0.792,87.419,audio_features,5BTiro7zZlcqyMhPWVS5NI,spotify:track:5BTiro7zZlcqyMhPWVS5NI,https://api.spotify.com/v1/tracks/5BTiro7zZlcqyMhPWVS5NI,https://api.spotify.com/v1/audio-analysis/5BTiro7zZlcqyMhPWVS5NI,264673,4
0.529,0.304,10,-10.567,1,0.0356,0.862,0.0,0.108,0.44,119.58,audio_features,6DrLROM5MG9bxWHeEG5elq,spotify:track:6DrLROM5MG9bxWHeEG5elq,https://api.spotify.com/v1/tracks/6DrLROM5MG9bxWHeEG5elq,https://api.spotify.com/v1/audio-analysis/6DrLROM5MG9bxWHeEG5elq,190893,4
0.409,0.558,8,-9.212,1,0.0437,0.00922,0.021,0.0879,0.0711,120.035,audio_features,5h1mSpWGr6GE7GbXhiBPiu,spotify:track:5h1mSpWGr6GE7GbXhiBPiu,https://api.spotify.com/v1/tracks/5h1mSpWGr6GE7GbXhiBPiu,https://api.spotify.com/v1/audio-analysis/5h1mSpWGr6GE7GbXhiBPiu,312000,4
0.688,0.653,7,-8.558,1,0.0403,0.481,0.00414,0.106,0.701,147.991,audio_features,2olxzvoFI9IpxqFeUv7WOX,spotify:track:2olxzvoFI9IpxqFeUv7WOX,https://api.spotify.com/v1/tracks/2olxzvoFI9IpxqFeUv7WOX,https://api.spotify.com/v1/audio-analysis/2olxzvoFI9IpxqFeUv7WOX,231000,4
0.471,0.171,0,-21.018,1,0.0356,0.831,0.936,0.2,0.253,131.949,audio_features,0ghhCUvCekiLBBfJpwO555,spotify:track:0ghhCUvCekiLBBfJpwO555,https://api.spotify.com/v1/tracks/0ghhCUvCekiLBBfJpwO555,https://api.spotify.com/v1/audio-analysis/0ghhCUvCekiLBBfJpwO555,156477,4
0.549,0.417,7,-10.064,1,0.035,0.686,1.9e-06,0.0604,0.347,110.137,audio_features,2I8YAEA1VmCuP1wkJHMpTw,spotify:track:2I8YAEA1VmCuP1wkJHMpTw,https://api.spotify.com/v1/tracks/2I8YAEA1VmCuP1wkJHMpTw,https://api.spotify.com/v1/audio-analysis/2I8YAEA1VmCuP1wkJHMpTw,208973,4
0.874,0.614,7,-6.457,1,0.0919,0.156,0.0472,0.09,0.548,101.014,audio_features,7yIIeKUxTpn36X6CFJhgEi,spotify:track:7yIIeKUxTpn36X6CFJhgEi,https://api.spotify.com/v1/tracks/7yIIeKUxTpn36X6CFJhgEi,https://api.spotify.com/v1/audio-analysis/7yIIeKUxTpn36X6CFJhgEi,159171,4
0.609,0.706,0,-7.083,1,0.0476,0.182,0.000601,0.218,0.347,170.087,audio_features,0psXs0SxH2hGnJoj8C2fFf,spotify:track:0psXs0SxH2hGnJoj8C2fFf,https://api.spotify.com/v1/tracks/0psXs0SxH2hGnJoj8C2fFf,https://api.spotify.com/v1/audio-analysis/0psXs0SxH2hGnJoj8C2fFf,133080,3
0.761,0.838,4,-3.073,0,0.0502,0.4,0.0,0.176,0.71,93.974,audio_features,3AEZUABDXNtecAOSC1qTfo,spotify:track:3AEZUABDXNtecAOSC1qTfo,https://api.spotify.com/v1/tracks/3AEZUABDXNtecAOSC1qTfo,https://api.spotify.com/v1/audio-analysis/3AEZUABDXNtecAOSC1qTfo,222560,4
0.836,0.584,7,-8.219,1,0.0793,0.0387,0.0,0.102,0.68,134.204,audio_features,2EDRUNdur7CGV2W2mwIRoS,spotify:track:2EDRUNdur7CGV2W2mwIRoS,https://api.spotify.com/v1/tracks/2EDRUNdur7CGV2W2mwIRoS,https://api.spotify.com/v1/audio-analysis/2EDRUNdur7CGV2W2mwIRoS,266400,4
0.867,0.443,11,-10.436,0,0.414,0.0538,0.0,0.121,0.695,79.939,audio_features,4jvxHT21eXgvjiPtCxH7Mx,spotify:track:4jvxHT21eXgvjiPtCxH7Mx,https://api.spotify.com/v1/tracks/4jvxHT21eXgvjiPtCxH7Mx,https://api.spotify.com/v1/audio-analysis/4jvxHT21eXgvjiPtCxH7Mx,144077,4
0.744,0.858,11,-3.441,1,0.208,0.0775,0.00166,0.13,0.72,183.927,audio_features,7hSToHECYZ08xzyVQ6gGJy,spotify:track:7hSToHECYZ08xzyVQ6gGJy,https://api.spotify.com/v1/tracks/7hSToHECYZ08xzyVQ6gGJy,https://api.spotify.com/v1/audio-analysis/7hSToHECYZ08xzyVQ6gGJy,175524,4
0.855,0.473,11,-9.846,0,0.146,0.0719,2.71e-05,0.0795,0.682,139.175,audio_features,1ATZfYmZOcm24vl5oQtPdC,spotify:track:1ATZfYmZOcm24vl5oQtPdC,https://api.spotify.com/v1/tracks/1ATZfYmZOcm24vl5oQtPdC,https://api.spotify.com/v1/audio-analysis/1ATZfYmZOcm24vl5oQtPdC,218400,4
0.757,0.869,9,-5.554,0,0.178,0.16,0.000215,0.303,0.597,93.029,audio_features,28eZHMtX7kG3u1VLPr2lXk,spotify:track:28eZHMtX7kG3u1VLPr2lXk,https://api.spotify.com/v1/tracks/28eZHMtX7kG3u1VLPr2lXk,https://api.spotify.com/v1/audio-analysis/28eZHMtX7kG3u1VLPr2lXk,196920,4
0.916,0.72,0,-8.548,1,0.1,0.36,0.00016,0.0958,0.761,103.314,audio_features,5O4erNlJ74PIF6kGol1ZrC,spotify:track:5O4erNlJ74PIF6kGol1ZrC,https://api.spotify.com/v1/tracks/5O4erNlJ74PIF6kGol1ZrC,https://api.spotify.com/v1/audio-analysis/5O4erNlJ74PIF6kGol1ZrC,237000,4
0.92,0.56,8,-9.53,1,0.0576,0.0551,4.09e-05,0.097,0.625,140.004,audio_features,49CdYBpfABUa0ZfT8FizQZ,spotify:track:49CdYBpfABUa0ZfT8FizQZ,https://api.spotify.com/v1/tracks/49CdYBpfABUa0ZfT8FizQZ,https://api.spotify.com/v1/audio-analysis/49CdYBpfABUa0ZfT8FizQZ,273996,4
0.624,0.909,4,-3.079,0,0.0745,0.158,0.0,0.0972,0.65,93.982,audio_features,5YH1A3YttSay4lgAR75tk3,spotify:track:5YH1A3YttSay4lgAR75tk3,https://api.spotify.com/v1/tracks/5YH1A3YttSay4lgAR75tk3,https://api.spotify.com/v1/audio-analysis/5YH1A3YttSay4lgAR75tk3,188787,4
0.826,0.49,9,-10.477,1,0.0676,0.00916,4.41e-06,0.0415,0.627,74.128,audio_features,7yFvSYKk3g5g8e7Ffl16ws,spotify:track:7yFvSYKk3g5g8e7Ffl16ws,https://api.spotify.com/v1/tracks/7yFvSYKk3g5g8e7Ffl16ws,https://api.spotify.com/v1/audio-analysis/7yFvSYKk3g5g8e7Ffl16ws,180267,4
0.649,0.581,8,-12.161,1,0.0432,0.106,0.0,0.0321,0.984,148.887,audio_features,2GImcOxFZ0GP49rmPnPOjT,spotify:track:2GImcOxFZ0GP49rmPnPOjT,https://api.spotify.com/v1/tracks/2GImcOxFZ0GP49rmPnPOjT,https://api.spotify.com/v1/audio-analysis/2GImcOxFZ0GP49rmPnPOjT,173493,4
0.747,0.74,4,-4.325,0,0.191,0.0165,9.94e-05,0.101,0.552,176.059,audio_features,2D3z17LBMJ2HEHeBFFjTLi,spotify:track:2D3z17LBMJ2HEHeBFFjTLi,https://api.spotify.com/v1/tracks/2D3z17LBMJ2HEHeBFFjTLi,https://api.spotify.com/v1/audio-analysis/2D3z17LBMJ2HEHeBFFjTLi,158800,4
0.935,0.479,11,-10.981,0,0.306,0.107,5.16e-05,0.118,0.773,123.643,audio_features,3GIChxHmuLmBm5PTNZGDtj,spotify:track:3GIChxHmuLmBm5PTNZGDtj,https://api.spotify.com/v1/tracks/3GIChxHmuLmBm5PTNZGDtj,https://api.spotify.com/v1/audio-analysis/3GIChxHmuLmBm5PTNZGDtj,211000,4
0.779,0.579,8,-6.664,0,0.0868,0.00322,1.19e-06,0.0742,0.86,140.34,audio_features,33Ib9wPVhh2MWHhmS7Yne9,spotify:track:33Ib9wPVhh2MWHhmS7Yne9,https://api.spotify.com/v1/tracks/33Ib9wPVhh2MWHhmS7Yne9,https://api.spotify.com/v1/audio-analysis/33Ib9wPVhh2MWHhmS7Yne9,255587,4
0.286,0.889,4,-6.526,0,0.425,0.00979,0.00183,0.108,0.317,176.24,audio_features,5t1pVRGTlueob96zAoEJ8D,spotify:track:5t1pVRGTlueob96zAoEJ8D,https://api.spotify.com/v1/tracks/5t1pVRGTlueob96zAoEJ8D,https://api.spotify.com/v1/audio-analysis/5t1pVRGTlueob96zAoEJ8D,209387,4
0.776,0.561,6,-8.375,0,0.103,0.111,0.0,0.067,0.743,122.246,audio_features,6JRLFiX9NJSoRRKxowlBYr,spotify:track:6JRLFiX9NJSoRRKxowlBYr,https://api.spotify.com/v1/tracks/6JRLFiX9NJSoRRKxowlBYr,https://api.spotify.com/v1/audio-analysis/6JRLFiX9NJSoRRKxowlBYr,232200,4
0.722,0.869,4,-4.525,1,0.107,0.561,0.000765,0.447,0.64,95.02,audio_features,57FmgryMQDg7fxbyR65dcT,spotify:track:57FmgryMQDg7fxbyR65dcT,https://api.spotify.com/v1/tracks/57FmgryMQDg7fxbyR65dcT,https://api.spotify.com/v1/audio-analysis/57FmgryMQDg7fxbyR65dcT,231733,4
0.631,0.639,5,-6.565,1,0.282,0.0685,0.0,0.0973,0.31,79.932,audio_features,2KmDY8HnTtvQb8bDoJpfIH,spotify:track:2KmDY8HnTtvQb8bDoJpfIH,https://api.spotify.com/v1/tracks/2KmDY8HnTtvQb8bDoJpfIH,https://api.spotify.com/v1/audio-analysis/2KmDY8HnTtvQb8bDoJpfIH,137000,4
0.878,0.322,6,-16.194,0,0.106,0.00735,0.000831,0.066,0.343,73.736,audio_features,0hr9CoeDSUMmQQ7ZgTLRzh,spotify:track:0hr9CoeDSUMmQQ7ZgTLRzh,https://api.spotify.com/v1/tracks/0hr9CoeDSUMmQQ7ZgTLRzh,https://api.spotify.com/v1/audio-analysis/0hr9CoeDSUMmQQ7ZgTLRzh,230040,4
0.795,0.198,8,-11.572,0,0.101,0.769,0.0,0.18,0.672,129.783,audio_features,2RG9i0m6y5HJ27gZvNSzOs,spotify:track:2RG9i0m6y5HJ27gZvNSzOs,https://api.spotify.com/v1/tracks/2RG9i0m6y5HJ27gZvNSzOs,https://api.spotify.com/v1/audio-analysis/2RG9i0m6y5HJ27gZvNSzOs,180923,4
0.761,0.84,9,-6.699,0,0.186,0.168,0.000126,0.302,0.607,93.037,audio_features,2cqxvn34ihH7BSv9XbkOgq,spotify:track:2cqxvn34ihH7BSv9XbkOgq,https://api.spotify.com/v1/tracks/2cqxvn34ihH7BSv9XbkOgq,https://api.spotify.com/v1/audio-analysis/2cqxvn34ihH7BSv9XbkOgq,200773,4
0.773,0.523,9,-6.417,0,0.0583,0.175,0.00179,0.414,0.608,73.503,audio_features,7IwU9ndSNPbGGb0NZsJRBQ,spotify:track:7IwU9ndSNPbGGb0NZsJRBQ,https://api.spotify.com/v1/tracks/7IwU9ndSNPbGGb0NZsJRBQ,https://api.spotify.com/v1/audio-analysis/7IwU9ndSNPbGGb0NZsJRBQ,147960,4
0.688,0.373,0,-12.786,1,0.0327,0.691,0.0724,0.096,0.465,70.007,audio_features,1vWQqQMbsPb7p5MsvIooBd,spotify:track:1vWQqQMbsPb7p5MsvIooBd,https://api.spotify.com/v1/tracks/1vWQqQMbsPb7p5MsvIooBd,https://api.spotify.com/v1/audio-analysis/1vWQqQMbsPb7p5MsvIooBd,228040,4
0.671,0.513,5,-9.598,0,0.366,0.0682,0.0,0.0674,0.94,154.187,audio_features,7oNgPClUYdscWWHa5PF1gT,spotify:track:7oNgPClUYdscWWHa5PF1gT,https://api.spotify.com/v1/tracks/7oNgPClUYdscWWHa5PF1gT,https://api.spotify.com/v1/audio-analysis/7oNgPClUYdscWWHa5PF1gT,172933,4
0.87,0.299,10,-13.409,1,0.248,0.122,0.0514,0.0926,0.933,75.895,audio_features,4llIZen1Cn4mi3DJm2Lqlz,spotify:track:4llIZen1Cn4mi3DJm2Lqlz,https://api.spotify.com/v1/tracks/4llIZen1Cn4mi3DJm2Lqlz,https://api.spotify.com/v1/audio-analysis/4llIZen1Cn4mi3DJm2Lqlz,317360,4
0.707,0.868,7,-2.757,1,0.147,0.039,0.0,0.197,0.68,100.61,audio_features,0UIgkZSpC2O3cl2Ta2Yo67,spotify:track:0UIgkZSpC2O3cl2Ta2Yo67,https://api.spotify.com/v1/tracks/0UIgkZSpC2O3cl2Ta2Yo67,https://api.spotify.com/v1/audio-analysis/0UIgkZSpC2O3cl2Ta2Yo67,456526,4
0.694,0.796,6,-4.164,1,0.0565,0.48,0.000384,0.108,0.515,93.064,audio_features,6yVkakCN460KOVol9ZazjH,spotify:track:6yVkakCN460KOVol9ZazjH,https://api.spotify.com/v1/tracks/6yVkakCN460KOVol9ZazjH,https://api.spotify.com/v1/audio-analysis/6yVkakCN460KOVol9ZazjH,212312,4
0.864,0.685,11,-5.385,0,0.155,0.0977,0.000126,0.106,0.692,139.883,audio_features,1j3ANZgokEc0jKztEDV34l,spotify:track:1j3ANZgokEc0jKztEDV34l,https://api.spotify.com/v1/tracks/1j3ANZgokEc0jKztEDV34l,https://api.spotify.com/v1/audio-analysis/1j3ANZgokEc0jKztEDV34l,217107,4
0.749,0.521,11,-9.77,1,0.091,0.0162,0.822,0.115,0.226,167.998,audio_features,4XNGhRgyvGwxZtmLEs4MJW,spotify:track:4XNGhRgyvGwxZtmLEs4MJW,https://api.spotify.com/v1/tracks/4XNGhRgyvGwxZtmLEs4MJW,https://api.spotify.com/v1/audio-analysis/4XNGhRgyvGwxZtmLEs4MJW,174643,4
0.534,0.911,4,-3.086,0,0.0852,0.15,0.0,0.0986,0.624,93.767,audio_features,58gqyeFXhOttZW3yetJGPN,spotify:track:58gqyeFXhOttZW3yetJGPN,https://api.spotify.com/v1/tracks/58gqyeFXhOttZW3yetJGPN,https://api.spotify.com/v1/audio-analysis/58gqyeFXhOttZW3yetJGPN,188800,4
0.673,0.738,9,-6.221,0,0.0305,0.0207,0.00509,0.103,0.681,93.986,audio_features,32wrcAmmrWqvf6nzBMrOK1,spotify:track:32wrcAmmrWqvf6nzBMrOK1,https://api.spotify.com/v1/tracks/32wrcAmmrWqvf6nzBMrOK1,https://api.spotify.com/v1/audio-analysis/32wrcAmmrWqvf6nzBMrOK1,195813,4
0.806,0.604,11,-8.235,0,0.0451,0.00511,0.691,0.072,0.771,103.027,audio_features,1h3kzkZNBu0HJ8gl7mRpst,spotify:track:1h3kzkZNBu0HJ8gl7mRpst,https://api.spotify.com/v1/tracks/1h3kzkZNBu0HJ8gl7mRpst,https://api.spotify.com/v1/audio-analysis/1h3kzkZNBu0HJ8gl7mRpst,128155,4
0.876,0.282,7,-12.618,1,0.319,0.0503,4.59e-05,0.0741,0.801,130.958,audio_features,5uqQyRJV8qLt8zEqnvsBVK,spotify:track:5uqQyRJV8qLt8zEqnvsBVK,https://api.spotify.com/v1/tracks/5uqQyRJV8qLt8zEqnvsBVK,https://api.spotify.com/v1/audio-analysis/5uqQyRJV8qLt8zEqnvsBVK,207733,4
0.653,0.682,7,-4.781,1,0.0469,0.13,0.615,0.0667,0.974,148.08,audio_features,3mRWXjgHmDJTrGDaZhGkCM,spotify:track:3mRWXjgHmDJTrGDaZhGkCM,https://api.spotify.com/v1/tracks/3mRWXjgHmDJTrGDaZhGkCM,https://api.spotify.com/v1/audio-analysis/3mRWXjgHmDJTrGDaZhGkCM,145893,4
0.655,0.534,4,-5.04,1,0.0785,0.0687,4e-06,0.0734,0.589,73.98,audio_features,2F6lnnabTU50eiqHVglNxn,spotify:track:2F6lnnabTU50eiqHVglNxn,https://api.spotify.com/v1/tracks/2F6lnnabTU50eiqHVglNxn,https://api.spotify.com/v1/audio-analysis/2F6lnnabTU50eiqHVglNxn,349760,4
0.767,0.46,8,-11.489,1,0.332,0.028,2.09e-05,0.0633,0.803,78.802,audio_features,09Nck1nvRcg1Y14SNfWwtJ,spotify:track:09Nck1nvRcg1Y14SNfWwtJ,https://api.spotify.com/v1/tracks/09Nck1nvRcg1Y14SNfWwtJ,https://api.spotify.com/v1/audio-analysis/09Nck1nvRcg1Y14SNfWwtJ,256240,4
0.849,0.695,5,-6.355,0,0.0649,0.0393,0.0,0.077,0.816,96.967,audio_features,4keZvEXvMrtQSp0wIicRs5,spotify:track:4keZvEXvMrtQSp0wIicRs5,https://api.spotify.com/v1/tracks/4keZvEXvMrtQSp0wIicRs5,https://api.spotify.com/v1/audio-analysis/4keZvEXvMrtQSp0wIicRs5,223027,4
0.823,0.646,0,-7.049,0,0.0678,0.0174,0.000372,0.121,0.461,91.007,audio_features,2bgKNxqRmHLu56689Ax2Oe,spotify:track:2bgKNxqRmHLu56689Ax2Oe,https://api.spotify.com/v1/tracks/2bgKNxqRmHLu56689Ax2Oe,https://api.spotify.com/v1/audio-analysis/2bgKNxqRmHLu56689Ax2Oe,171642,4
0.929,0.463,9,-8.651,1,0.308,0.143,5.3e-06,0.0634,0.755,124.084,audio_features,7BfW1eoDh27W69nxsmRicb,spotify:track:7BfW1eoDh27W69nxsmRicb,https://api.spotify.com/v1/tracks/7BfW1eoDh27W69nxsmRicb,https://api.spotify.com/v1/audio-analysis/7BfW1eoDh27W69nxsmRicb,255840,4
0.801,0.495,9,-11.286,0,0.0474,0.0314,0.0002,0.0596,0.897,143.865,audio_features,7FZfK6Jw4OAtSlBUERzuMm,spotify:track:7FZfK6Jw4OAtSlBUERzuMm,https://api.spotify.com/v1/tracks/7FZfK6Jw4OAtSlBUERzuMm,https://api.spotify.com/v1/audio-analysis/7FZfK6Jw4OAtSlBUERzuMm,258867,4
0.823,0.646,0,-7.049,0,0.0678,0.0174,0.000372,0.121,0.461,91.007,audio_features,03x2CbbHb4VcOh6o4gezWi,spotify:track:03x2CbbHb4VcOh6o4gezWi,https://api.spotify.com/v1/tracks/03x2CbbHb4VcOh6o4gezWi,https://api.spotify.com/v1/audio-analysis/03x2CbbHb4VcOh6o4gezWi,171642,4
0.918,0.503,9,-7.944,0,0.0368,0.242,4.54e-05,0.0677,0.949,128.674,audio_features,2Uqayp7267V5SJYOf7fLmV,spotify:track:2Uqayp7267V5SJYOf7fLmV,https://api.spotify.com/v1/tracks/2Uqayp7267V5SJYOf7fLmV,https://api.spotify.com/v1/audio-analysis/2Uqayp7267V5SJYOf7fLmV,216640,4
0.862,0.437,5,-7.025,0,0.24,0.328,0.0,0.0525,0.623,148.437,audio_features,4guUpO1qaGpIQhe0PA4xHi,spotify:track:4guUpO1qaGpIQhe0PA4xHi,https://api.spotify.com/v1/tracks/4guUpO1qaGpIQhe0PA4xHi,https://api.spotify.com/v1/audio-analysis/4guUpO1qaGpIQhe0PA4xHi,73443,4
0.747,0.898,1,-3.683,1,0.0709,0.0613,1.66e-06,0.0886,0.689,91.97,audio_features,7LLXLd0pisbEAdIVK502VM,spotify:track:7LLXLd0pisbEAdIVK502VM,https://api.spotify.com/v1/tracks/7LLXLd0pisbEAdIVK502VM,https://api.spotify.com/v1/audio-analysis/7LLXLd0pisbEAdIVK502VM,208947,4
0.765,0.555,10,-7.579,0,0.374,0.409,2.04e-06,0.073,0.828,77.834,audio_features,25ugoarRZ6IaZegrjNxGOx,spotify:track:25ugoarRZ6IaZegrjNxGOx,https://api.spotify.com/v1/tracks/25ugoarRZ6IaZegrjNxGOx,https://api.spotify.com/v1/audio-analysis/25ugoarRZ6IaZegrjNxGOx,197667,4
0.502,0.409,5,-13.722,1,0.932,0.931,0.0,0.941,0.62,82.002,audio_features,0uoV8iNQ7dwIPTWoCll815,spotify:track:0uoV8iNQ7dwIPTWoCll815,https://api.spotify.com/v1/tracks/0uoV8iNQ7dwIPTWoCll815,https://api.spotify.com/v1/audio-analysis/0uoV8iNQ7dwIPTWoCll815,387554,3
0.709,0.726,7,-7.129,1,0.0411,0.0977,0.0,0.301,0.404,92.006,audio_features,5clFSlfkCRlhnH1cAQjSBi,spotify:track:5clFSlfkCRlhnH1cAQjSBi,https://api.spotify.com/v1/tracks/5clFSlfkCRlhnH1cAQjSBi,https://api.spotify.com/v1/audio-analysis/5clFSlfkCRlhnH1cAQjSBi,182187,4
0.817,0.682,2,-5.477,1,0.0707,0.122,0.475,0.0828,0.914,82.153,audio_features,7aNTfUxWGwdHZswsdThYbW,spotify:track:7aNTfUxWGwdHZswsdThYbW,https://api.spotify.com/v1/tracks/7aNTfUxWGwdHZswsdThYbW,https://api.spotify.com/v1/audio-analysis/7aNTfUxWGwdHZswsdThYbW,187920,4
0.351,0.538,7,-3.558,1,0.0469,0.273,0.742,0.186,0.154,109.753,audio_features,4FKHPzTDNHrktxk7qBjm83,spotify:track:4FKHPzTDNHrktxk7qBjm83,https://api.spotify.com/v1/tracks/4FKHPzTDNHrktxk7qBjm83,https://api.spotify.com/v1/audio-analysis/4FKHPzTDNHrktxk7qBjm83,67360,3
0.703,0.687,9,-6.844,1,0.0298,0.0158,0.0254,0.2,0.768,122.053,audio_features,3jLdAQ7guhHOppAj02RJmW,spotify:track:3jLdAQ7guhHOppAj02RJmW,https://api.spotify.com/v1/tracks/3jLdAQ7guhHOppAj02RJmW,https://api.spotify.com/v1/audio-analysis/3jLdAQ7guhHOppAj02RJmW,310432,4
0.598,0.575,1,-9.676,1,0.0304,0.257,0.946,0.139,0.143,117.986,audio_features,7K7UO1s5HHIAqQ3tGFVtCJ,spotify:track:7K7UO1s5HHIAqQ3tGFVtCJ,https://api.spotify.com/v1/tracks/7K7UO1s5HHIAqQ3tGFVtCJ,https://api.spotify.com/v1/audio-analysis/7K7UO1s5HHIAqQ3tGFVtCJ,210000,4
0.461,0.328,5,-25.31,1,0.0331,0.781,0.84,0.0986,0.261,119.993,audio_features,47t30Tl0EkQeiNbGFRANay,spotify:track:47t30Tl0EkQeiNbGFRANay,https://api.spotify.com/v1/tracks/47t30Tl0EkQeiNbGFRANay,https://api.spotify.com/v1/audio-analysis/47t30Tl0EkQeiNbGFRANay,1500004,4
